ID,JOURNAL_ID,YEAR,MONTH,ORIGINAL_SUBMISSIONS,ORIGINAL_SUBMISSION_CONFIRMED,FIRST_REVISED_SUBMISSIONS,FIRST_REVISED_SUBMISSION_CONFIRMED,SECOND_REVISED_SUBMISSIONS,SECOND_REVISED_SUBMISSION_CONFIRMED,OVER_THIRD_REVISED_SUBMISSIONS,OVER_THIRD_REVISED_SUBMISSION_CONFIRMED,CAMERA_READY_SUBMISSION,GALLEY_PROOF_CONFIRMS,ACCEPTED,REJECTED,REVISION_REQUESTS,WITHDRAWNS,PUBLISHED,REVIEW_INVITED,REVIEW_INVITE_ACCEPTED,REVIEW_ASSIGNED,REVIEW_RESULT_SUBMISSIONS
930,152,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,153,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,161,2017,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,1
933,165,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,177,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,190,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,193,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,196,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,198,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,198,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,198,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,198,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,198,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,198,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,198,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,198,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,198,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,198,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,198,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,198,2017,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,4
951,202,2017,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,202,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,202,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,202,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,202,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,202,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,202,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,202,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,202,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,202,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,202,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,202,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,201,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,201,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,201,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,201,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,201,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,201,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,201,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,201,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,201,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,201,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,201,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,201,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,115,2017,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,205,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,205,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,205,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,205,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,205,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,205,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,205,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,205,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,205,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,205,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,205,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,205,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,154,2017,8,5,5,0,0,0,0,0,0,3,0,2,1,0,0,0,6,4,1,1
989,103,2017,8,3,5,2,1,0,0,0,0,6,0,6,0,4,0,5,41,22,1,23
990,1,2017,8,15,15,15,16,3,3,0,0,11,0,8,4,21,0,25,155,54,46,50
991,137,2017,8,16,10,6,6,3,4,0,0,12,0,11,2,8,0,0,20,15,34,46
992,176,2017,8,22,9,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,17
993,116,2017,8,13,10,13,14,1,1,0,0,67,58,28,19,12,0,46,66,21,20,58
994,102,2017,8,7,6,1,1,0,0,0,0,8,0,8,4,2,0,4,36,17,2,19
995,198,2017,8,11,10,2,2,1,1,1,1,0,0,1,4,5,0,0,12,2,4,9
996,108,2017,8,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,5,3,0,2
997,97,2017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,161,2017,8,6,6,0,0,0,0,0,0,1,0,1,2,0,0,0,31,17,0,7
999,9,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,39,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,54,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,95,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,98,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,111,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,117,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,120,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,122,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,125,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,126,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,132,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,133,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,134,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,138,2017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,144,2017,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1015,145,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,146,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,147,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,148,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,151,2017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,152,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,153,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,165,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,177,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,190,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,193,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,196,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,201,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,205,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,206,2017,8,14,13,0,0,0,0,0,0,3,1,5,2,2,0,2,2,1,13,9
1030,208,2017,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,1,0
1031,206,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,206,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,206,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,206,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,206,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,206,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,206,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,206,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,206,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,206,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,206,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,208,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,208,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,208,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,208,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,208,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,208,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,208,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,208,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,208,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,208,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,208,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,213,2017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,213,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,213,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,213,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,213,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,213,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,213,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,213,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,213,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,213,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,213,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,213,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1,2017,9,14,15,13,12,3,3,4,3,15,0,15,2,17,0,24,87,29,40,65
1066,137,2017,9,14,17,6,3,0,0,0,0,9,0,9,2,5,0,13,24,20,25,47
1067,102,2017,9,4,4,1,1,1,1,0,0,6,0,2,0,3,0,4,20,14,0,10
1068,161,2017,9,1,2,0,0,0,0,0,0,3,0,3,0,0,0,0,15,4,0,11
1069,103,2017,9,6,5,2,2,0,0,0,0,12,0,9,1,1,0,5,23,16,4,23
1070,198,2017,9,15,15,3,3,0,0,0,0,2,4,2,3,0,0,3,58,17,4,5
1071,116,2017,9,17,16,6,6,0,0,0,0,21,26,9,7,1,0,11,145,31,9,20
1072,154,2017,9,6,5,0,0,0,0,0,0,3,0,5,1,0,0,0,14,4,0,6
1073,176,2017,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,196,2017,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
1075,9,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,39,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,54,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,95,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,97,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,98,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,108,2017,9,3,3,0,0,0,0,0,0,6,0,6,1,0,0,0,13,9,0,11
1082,111,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,117,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,120,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,122,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,125,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,126,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,132,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,133,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,134,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,138,2017,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1092,144,2017,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,145,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,146,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,147,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,148,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,151,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,152,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,153,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,165,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,177,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,190,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,193,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,201,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,205,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,206,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,208,2017,9,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,8,2,2,6
1108,213,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,226,2017,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1,2017,10,12,11,6,5,1,1,1,0,14,0,13,1,10,0,1,71,22,36,49
1111,9,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,39,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,54,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,95,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,97,2017,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,98,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,102,2017,10,2,3,1,1,0,0,0,0,3,0,3,0,1,0,4,11,6,1,6
1118,103,2017,10,3,4,1,1,0,0,0,0,4,0,3,1,0,0,5,2,2,1,9
1119,108,2017,10,3,3,0,0,0,0,0,0,0,0,2,0,0,0,7,6,4,0,4
1120,111,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,116,2017,10,43,29,4,4,0,0,0,0,12,20,10,0,5,0,17,152,53,7,45
1122,117,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,120,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,122,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,125,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,126,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,132,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,133,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,134,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,137,2017,10,13,13,4,6,2,2,0,0,8,0,9,2,7,0,0,10,6,54,57
1131,138,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,144,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1133,145,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,146,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,147,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,148,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,151,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,152,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,153,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,154,2017,10,1,1,0,0,0,0,0,0,10,0,4,1,0,0,0,5,2,0,3
1141,161,2017,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1142,165,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,177,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,190,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,193,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,196,2017,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1147,198,2017,10,12,12,2,2,1,0,0,0,1,3,2,8,6,0,2,37,13,4,23
1148,201,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,205,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,208,2017,10,2,3,0,0,0,0,0,0,4,0,3,3,0,0,0,17,8,0,4
1151,213,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,226,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,226,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,226,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,226,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,226,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,226,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,226,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,226,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,226,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,226,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,226,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,227,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,227,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,227,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,227,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,227,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,227,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,227,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,227,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,227,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,227,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,227,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,227,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,228,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,228,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,228,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,228,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,228,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,228,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,228,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,228,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,228,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,228,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,228,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,228,2017,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
1187,176,2017,10,7,31,0,0,0,0,0,0,0,0,2,15,0,0,0,116,62,7,11
1188,206,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,103,2017,11,5,6,0,0,0,0,0,0,2,0,3,1,1,0,5,41,24,0,16
1190,102,2017,11,12,12,1,1,0,0,0,0,2,0,3,2,1,0,4,47,29,1,16
1191,116,2017,11,79,81,2,2,2,2,0,0,23,12,18,4,6,0,13,381,116,9,113
1192,1,2017,11,21,25,4,6,5,5,1,2,11,0,5,1,14,0,0,74,24,32,36
1193,137,2017,11,7,8,8,8,1,1,1,1,11,0,11,6,11,0,18,12,10,61,61
1194,198,2017,11,8,8,3,3,0,1,0,0,1,2,2,4,4,0,2,29,15,7,17
1195,176,2017,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
1196,154,2017,11,3,3,0,0,0,0,0,0,5,0,1,0,0,0,0,4,3,0,1
1197,228,2017,11,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3
1198,144,2017,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
1199,108,2017,11,11,10,0,0,0,0,0,0,3,0,3,4,0,0,0,31,20,0,20
1200,161,2017,11,3,2,0,0,0,0,0,0,1,0,1,3,0,0,0,13,3,7,0
1201,9,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,39,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,54,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,95,2017,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,97,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,98,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,111,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,117,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,120,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,122,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,125,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,126,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,132,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,133,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,134,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
